insee;Pop1946;PSDC1962;PSDC1968;PSDC1975;PSDC1982;PSDC1990;TCAM7590;TCAM8290;POPEXH1999;PSDC82DF99;PSDC90DF99;TCAM8299;TCAM9099;POPMUN2006;TCAM9006;TCAM9906;POPMUN2007;TCAM9907;POPMUN2008;TCAM9908;POPMUN2009;TCAM9909;POPMUN2010;TCAM9010;TCAM9910;POPMUN2011;TCAM9911;TCAM0611;AREA;PERIMETER;Geo Shape;Geo Point
91215;576;870.0;2706.0;14857.0;14735.0;13374.0;-0.7;-1.2;12768.0;14735.0;13374.0;-0.84;-0.51;13144.0;-0.11;0.42;12652.42;-0.1136;12560;-0.1823;12355;-0.328272;12171;-0.47;-0.43;12129.0;-0.426942;-1.594474;3589109.1729712724;10329.95861020543;"{""type"": ""Polygon"", ""coordinates"": [[[2.504247097460929, 48.671811553686716], [2.498251929359706, 48.676679655647646], [2.512932129503306, 48.68566332723106], [2.508610015155465, 48.68734559815205], [2.510056275382603, 48.693926664829256], [2.526873889169173, 48.704734124193465], [2.531076672373326, 48.6997857076551], [2.528722494086298, 48.69413679962191], [2.520818963635352, 48.690741304157704], [2.521284434975601, 48.68145163396331], [2.518174560650581, 48.675475573290974], [2.504247097460929, 48.671811553686716]]]}";48.6871527113, 2.51577225487
77526;286;194.0;145.0;125.0;131.0;166.0;1.9;3.0;193.0;131.0;166.0;2.31;1.69;190.0;0.85;-0.22;197.7;0.3012;206;0.7269;214;1.038211;212;1.23;0.86;209.0;0.665908;1.924488;4420933.668548262;11944.57294969308;"{""type"": ""Polygon"", ""coordinates"": [[[2.965097308630803, 49.058839741037616], [2.952740024254376, 49.061550949782585], [2.946988266524346, 49.066475875387724], [2.955256867619824, 49.078311915996345], [2.945074629214695, 49.07739956823305], [2.940961742041343, 49.071373393839224], [2.935455142133666, 49.075488618766336], [2.937888308971842, 49.077998490127314], [2.942568331895572, 49.0788460037527], [2.945816248755825, 49.088081577150625], [2.954853290036576, 49.08595437972995], [2.967334807583573, 49.09065185501279], [2.971429150335675, 49.088971535192506], [2.974612129302713, 49.07483790651457], [2.964621197979909, 49.07486235503848], [2.96762238477723, 49.06859619417765], [2.965097308630803, 49.058839741037616]]]}";49.0760096587, 2.95813750524
77027;992;970.0;889.0;869.0;868.0;909.0;0.3;0.58;980.0;868.0;909.0;0.72;0.84;1095.0;1.17;1.6;1142.52;1.9365;1174;2.0272;1169;1.779156;1164;1.24;1.58;1159.0;1.40782;1.142542;16600247.9577;18886.81969934647;"{""type"": ""Polygon"", ""coordinates"": [[[2.458940979110657, 48.12560797005066], [2.455859023189462, 48.12338913595225], [2.442692473139275, 48.125487316314405], [2.444255901746707, 48.1314697490896], [2.461097459691776, 48.13820680544903], [2.47209877029132, 48.148550792436176], [2.471850091055763, 48.15459661484325], [2.48323765935006, 48.164518230078265], [2.506327027888592, 48.15643757520196], [2.53750537078885, 48.140519759352394], [2.521723638826941, 48.12841686390613], [2.522209579970921, 48.125215356986686], [2.477548635414251, 48.12910231972114], [2.458940979110657, 48.12560797005066]]]}";48.1407704243, 2.4920346913
91330;1092;1835.0;2275.0;2852.0;2922.0;3658.0;1.67;2.85;4377.0;2922.0;3658.0;2.41;2.01;5694.0;2.8;3.83;5753.98;3.4782;5662;2.9014;5595;2.485484;5528;2.09;2.15;5534.0;1.973788;-0.56842;7780163.684574507;15592.78331647066;"{""type"": ""Polygon"", ""coordinates"": [[[2.240773205811718, 48.5127667087956], [2.235403341803952, 48.521674520412105], [2.249192841428752, 48.52901331336513], [2.248825676239885, 48.531952720635026], [2.258799631499476, 48.53257307849269], [2.282800003502349, 48.53468142179229], [2.289291893386199, 48.54341953905536], [2.294405488945662, 48.54297320486879], [2.303967509469326, 48.54114040552736], [2.295340735404412, 48.52983557305637], [2.299159973442293, 48.52377679975831], [2.290326475245356, 48.52103454977082], [2.271090975775704, 48.52338308907632], [2.269508694201247, 48.52030569001465], [2.257799669733362, 48.51517729407555], [2.240773205811718, 48.5127667087956]]]}";48.5270354108, 2.27017712838
77149;287;249.0;223.0;185.0;195.0;196.0;0.38;0.06;223.0;195.0;196.0;0.79;1.44;235.0;1.14;0.75;236.48;0.7363;238;0.7259;240;0.737377;242;1.06;0.75;237.0;0.508693;0.169636;13103235.3946;17785.60961918887;"{""type"": ""Polygon"", ""coordinates"": [[[3.191239263406734, 48.56665497548531], [3.184531407427759, 48.570821465331164], [3.16558819866267, 48.572738374822215], [3.167690433863977, 48.57735006932359], [3.172587324809459, 48.57828758261548], [3.164643368952036, 48.586961351823476], [3.140189861753935, 48.59949607462335], [3.149271732301855, 48.607382805592984], [3.178980624654504, 48.608466249343714], [3.21592500252496, 48.580987414165], [3.20642907544114, 48.57949304262257], [3.20412953160281, 48.57036667066224], [3.191239263406734, 48.56665497548531]]]}";48.5893108567, 3.17911860065
94021;3102;11458.0;16168.0;17687.0;16026.0;16223.0;-0.57;0.15;18149.0;16026.0;16223.0;0.73;1.25;18622.0;0.87;0.37;19151.66;0.6744;19042;0.5351;18707;0.303282;18498;0.66;0.17;18532.0;0.174181;-0.096847;4088526.6727700215;9444.41177183796;"{""type"": ""Polygon"", ""coordinates"": [[[2.343896032245176, 48.75620724288543], [2.332675007950559, 48.76459970549872], [2.3390932790626, 48.77346771855884], [2.349338734863181, 48.77246264714727], [2.367271023232889, 48.77937653197323], [2.367824241443724, 48.771905327098], [2.368624859007028, 48.7574648296578], [2.355370449531649, 48.7600473352164], [2.345763032838909, 48.759194600546806], [2.343896032245176, 48.75620724288543]]]}";48.766848001, 2.35306611234
77414;479;353.0;318.0;291.0;277.0;340.0;1.04;2.59;400.0;277.0;340.0;2.18;1.82;427.0;1.43;0.94;431.0;0.9374;429;0.7807;443;1.026283;448;1.39;1.04;454.0;1.06086;1.233813;19386230.4069;22722.31010792557;"{""type"": ""Polygon"", ""coordinates"": [[[3.294591124893872, 48.60877605723955], [3.295318540606681, 48.60547301549356], [3.290995933202617, 48.603783561830205], [3.275986704095835, 48.604763797661356], [3.27595041566673, 48.60817306288657], [3.270976809834166, 48.609039027892536], [3.245588381018528, 48.607061188127254], [3.237278280508333, 48.61107189267755], [3.232117626239477, 48.63420837577119], [3.218540661220731, 48.65227783804241], [3.233568971070006, 48.652285311406445], [3.236473006862096, 48.655032003826726], [3.246153058057244, 48.65504838353487], [3.246685112141334, 48.661352640924484], [3.251298835841435, 48.66076733710631], [3.258537123677161, 48.652782447398046], [3.263222135732941, 48.65305103217835], [3.269528225577865, 48.64384416416118], [3.267295616354283, 48.63724690448644], [3.279655938866982, 48.626415520412415], [3.303607671942729, 48.622156175743044], [3.294591124893872, 48.60877605723955]]]}";48.6289146411, 3.25823552684
77204;146;141.0;128.0;105.0;109.0;147.0;2.26;3.81;170.0;109.0;147.0;2.65;1.63;191.0;1.65;1.68;194.48;1.6959;198;1.7085;196;1.433337;199;1.53;1.44;203.0;1.489379;1.226107;6230633.388918571;9998.86798061333;"{""type"": ""Polygon"", ""coordinates"": [[[3.157786921345649, 49.04744778133751], [3.145599215160022, 49.06217336867343], [3.145553362097552, 49.07509412766115], [3.158681073767469, 49.080409393367106], [3.167881523404398, 49.076899256661555], [3.181708300994531, 49.062169147446], [3.170330659396277, 49.051647717091875], [3.157786921345649, 49.04744778133751]]]}";49.0643954929, 3.16141463916
92062;37369;39640.0;37946.0;35514.0;36117.0;42756.0;1.24;2.13;40871.0;36117.0;42756.0;0.73;-0.5;42981.0;0.03;0.72;43993.98;0.9246;44548;0.9618;44892;0.942805;44753;0.23;0.83;44683.0;0.745871;0.779723;2934094.4334551194;8031.71455441071;"{""type"": ""Polygon"", ""coordinates"": [[[2.231736346483934, 48.86906948087001], [2.234147783142018, 48.87752083453298], [2.223611532057019, 48.88276809552511], [2.233785235553238, 48.895676165266636], [2.253756950262531, 48.88688989505178], [2.245698308986733, 48.87646099663309], [2.231736346483934, 48.86906948087001]]]}";48.8837094969, 2.23834178314
91435;102;127.0;159.0;162.0;287.0;350.0;5.26;2.51;380.0;287.0;350.0;1.66;0.92;502.0;2.28;4.06;512.13;3.8005;491;2.8884;500;2.782373;510;1.9;2.71;524.0;2.713842;0.861521;3998802.083016276;8509.54354066453;"{""type"": ""Polygon"", ""coordinates"": [[[2.52177167572965, 48.573223888065264], [2.492806002947495, 48.56739174014401], [2.481413545899041, 48.57359457225704], [2.481253208810046, 48.58020560791837], [2.482368683850595, 48.582567292334545], [2.508874108541508, 48.58402894984859], [2.511225050096688, 48.586359460681585], [2.518277028412847, 48.58325778787237], [2.52177167572965, 48.573223888065264]]]}";48.5768153629, 2.50087368249
75113;159722;166709.0;158280.0;163313.0;170818.0;171098.0;0.31;0.02;171577.0;170818.0;171098.0;0.03;0.03;178716.0;0.27;0.58;179212.96;0.5458;179500;0.5028;182032;0.593256;181532;0.3;0.51;183260.0;0.550458;0.503422;7079443.252974247;11239.82544640642;"{""type"": ""Polygon"", ""coordinates"": [[[2.343909438065682, 48.815757146101575], [2.34203157233109, 48.838303175586574], [2.351573383125465, 48.83683535107211], [2.365944019143637, 48.84490772386105], [2.390069237832736, 48.82569680951253], [2.364207015719044, 48.81639743914582], [2.356354375206668, 48.815959695907644], [2.352867224066928, 48.81821631152152], [2.343909438065682, 48.815757146101575]]]}";48.8287176845, 2.36246822852
75103;64393;62680.0;56252.0;41706.0;36094.0;35102.0;-1.14;-0.35;34232.0;36094.0;35102.0;-0.31;-0.28;34721.0;-0.07;0.2;34575.78;0.125;34824;0.1907;35655;0.408116;35652;0.08;0.37;36120.0;0.448384;0.79317;1073210.818886543;4461.74949163412;"{""type"": ""Polygon"", ""coordinates"": [[[2.368401725374004, 48.855739961952956], [2.350088493587315, 48.86195533215501], [2.350834505477619, 48.863344374598334], [2.354114163249977, 48.86927979700135], [2.363856758565086, 48.867434365101474], [2.368401725374004, 48.855739961952956]]]}";48.8630541318, 2.35936105897
75118;259589;254974.0;236776.0;208970.0;186866.0;187657.0;-0.71;0.05;184581.0;186866.0;187657.0;-0.07;-0.18;190854.0;0.11;0.48;191523.27;0.4626;196000;0.6692;200631;0.837276;202685;0.39;0.85;203127.0;0.80105;1.254254;5790639.090406317;9684.58123752932;"{""type"": ""Polygon"", ""coordinates"": [[[2.327115254528242, 48.88348448668914], [2.329983250052526, 48.90116329738005], [2.351872524767704, 48.90152656580729], [2.365839954946483, 48.901610328262414], [2.370286443740823, 48.901651775250755], [2.37127310722005, 48.89563154752744], [2.364673564731968, 48.88429222942808], [2.349545307310846, 48.883626433150596], [2.327115254528242, 48.88348448668914]]]}";48.8927350746, 2.34871193387
77170;245;349.0;344.0;341.0;364.0;324.0;-0.34;-1.44;491.0;364.0;324.0;1.78;4.73;501.0;2.76;0.29;502.53;0.2906;504;0.2908;507;0.321183;514;2.33;0.42;527.0;0.591379;1.017026;7291022.842481965;12049.4652924696;"{""type"": ""Polygon"", ""coordinates"": [[[2.808424583052548, 48.32118960384068], [2.805277185852828, 48.31866526045921], [2.777188351962678, 48.32264646460692], [2.773298249972314, 48.320623713359296], [2.772772390201025, 48.32994375136857], [2.764616071860021, 48.33750337400936], [2.772873575892316, 48.34089339395958], [2.784918476703634, 48.3358685294331], [2.793781300405696, 48.34346880425311], [2.798811584700986, 48.347975957877374], [2.815768252344853, 48.335200772445944], [2.81582072549112, 48.33177296590232], [2.808424583052548, 48.32118960384068]]]}";48.3316203245, 2.79304684354
91099;762;893.0;1054.0;1515.0;1979.0;2556.0;3.54;3.25;3000.0;1979.0;2556.0;2.48;1.8;3075.0;1.16;0.35;3085.46;0.3517;3096;0.3506;3120;0.392977;3103;0.97;0.31;3061.0;0.167886;-0.091223;16740729.0272;16447.20071028661;"{""type"": ""Polygon"", ""coordinates"": [[[2.387445387673878, 48.41131457674956], [2.373348908288655, 48.43411964290377], [2.361591411994979, 48.43930201617323], [2.36247914039292, 48.44860027886182], [2.399871546013018, 48.460418702930575], [2.407660084975854, 48.46065574026465], [2.412700367714457, 48.45627251706659], [2.412595452150486, 48.4463038679496], [2.422191386429491, 48.434484490346016], [2.423931907811937, 48.42124087329026], [2.416290576127806, 48.41557156644885], [2.387445387673878, 48.41131457674956]]]}";48.4361818403, 2.3954223757
93010;19487;38039.0;51652.0;48333.0;44301.0;46676.0;-0.23;0.65;46829.0;44301.0;46676.0;0.33;0.04;53311.0;0.83;1.87;53159.47;1.5975;53259;1.4399;53448;1.330843;53530;0.69;1.22;53051.0;1.045015;-0.097732;5488177.213944268;10986.97905067706;"{""type"": ""Polygon"", ""coordinates"": [[[2.486801956303965, 48.88703635491009], [2.47663957400258, 48.888665093180926], [2.471698986846501, 48.88903909537767], [2.473939231697246, 48.89542507924437], [2.469861405218488, 48.90476886899786], [2.47521437825704, 48.91641135374978], [2.474266131597347, 48.91843060128735], [2.47939697783059, 48.91977496079716], [2.4917336814827, 48.91687826150448], [2.491198654219263, 48.91019424357257], [2.49983721841802, 48.895742883147925], [2.495433362912945, 48.889941848009094], [2.486801956303965, 48.88703635491009]]]}";48.9023234526, 2.4837276939
78513;842;919.0;908.0;1296.0;1753.0;1811.0;2.25;0.41;1845.0;1753.0;1811.0;0.3;0.21;2024.0;0.7;1.33;2048.65;1.3174;2073;1.3031;2126;1.427726;2161;0.89;1.45;2164.0;1.337863;1.346639;5942640.6835695915;12173.63089194148;"{""type"": ""Polygon"", ""coordinates"": [[[1.767947632757353, 48.79182535055018], [1.729075343879845, 48.79819138395198], [1.748342357999577, 48.80324290763584], [1.781204884682767, 48.81639990141592], [1.791087780779107, 48.8095743881494], [1.787713626438509, 48.79713653191844], [1.778282989354891, 48.79578123151212], [1.76900722745151, 48.79826754890684], [1.767947632757353, 48.79182535055018]]]}";48.8027893482, 1.76744000641
77006;278;267.0;355.0;412.0;496.0;762.0;4.17;5.51;946.0;496.0;762.0;3.87;2.43;964.0;1.48;0.27;967.0;0.2748;1004;0.6634;1025;0.805278;1024;1.49;0.72;1025.0;0.670616;1.234692;14441183.2128;17361.80464730682;"{""type"": ""Polygon"", ""coordinates"": [[[2.574932555990284, 48.3847845647637], [2.549392243043231, 48.395702344726054], [2.547059833704172, 48.401424399461895], [2.517310537731095, 48.427685302406644], [2.546189248855287, 48.42402071287673], [2.546363496983448, 48.42732312556829], [2.565852697363742, 48.427728915115225], [2.575867382734438, 48.42127860935038], [2.595042040216573, 48.41838573516184], [2.574932555990284, 48.3847845647637]]]}";48.4103383904, 2.5610975271
77180;193;269.0;339.0;945.0;933.0;1022.0;0.52;1.15;1032.0;933.0;1022.0;0.59;0.11;1087.0;0.39;0.74;1102.49;0.8293;1118;0.8933;1124;0.857607;1123;0.47;0.77;1135.0;0.795934;0.867966;12870588.203;15689.17847317176;"{""type"": ""Polygon"", ""coordinates"": [[[2.649840967674313, 48.71543008305956], [2.616798004962261, 48.71362859518839], [2.61518582057583, 48.716609558573715], [2.609143437774431, 48.72848948382096], [2.618889417727416, 48.73995273535014], [2.644772580400962, 48.75519671999482], [2.650712780357929, 48.74970983741689], [2.665263184232957, 48.752260875322875], [2.673395640670203, 48.74378392475151], [2.665370281594826, 48.73554998085898], [2.651592469022281, 48.73202078687222], [2.649840967674313, 48.71543008305956]]]}";48.7335952478, 2.63893813128
91666;519;716.0;793.0;889.0;917.0;1324.0;2.68;4.7;1657.0;917.0;1324.0;3.54;2.52;2059.0;2.8;3.15;2174.2;3.454;2189;3.1421;2218;2.958902;2247;2.68;2.81;2252.0;2.589715;1.808118;5273817.29423914;12348.43208331786;"{""type"": ""Polygon"", ""coordinates"": [[[2.208440230988943, 48.66614869176663], [2.195456459137759, 48.6688862473288], [2.208911635372586, 48.67717982546016], [2.204715333861378, 48.685166492274064], [2.223873285411331, 48.684941913661994], [2.235521644756692, 48.690090313826516], [2.241772918302237, 48.685290937382355], [2.245486451736617, 48.67365695883158], [2.235384373825148, 48.67346666805837], [2.228700675400385, 48.66896205077116], [2.214580463686221, 48.671433464466574], [2.208440230988943, 48.66614869176663]]]}";48.6777382383, 2.22294283132
77314;273;270.0;263.0;249.0;229.0;168.0;-2.58;-3.8;203.0;229.0;168.0;-0.71;2.12;247.0;2.44;2.84;253.0;2.7905;248;2.2496;246;1.93983;245;1.9;1.72;243.0;1.510084;-0.326005;16481591.3021;18268.87475429077;"{""type"": ""Polygon"", ""coordinates"": [[[3.474833621364554, 48.81937542755992], [3.470215123034608, 48.820715747071745], [3.444479622924603, 48.81180251495895], [3.429850969846767, 48.813016192744975], [3.4166122064878, 48.81782969976215], [3.389199725167686, 48.81632120199744], [3.395994787930678, 48.82879998917986], [3.390395860348134, 48.83420551585827], [3.391986358268159, 48.837375015222555], [3.397549567974566, 48.839766904787886], [3.406159489614889, 48.84315549226709], [3.425861503137805, 48.83975939846251], [3.445360809339226, 48.84323181982875], [3.461955476972202, 48.83847428845602], [3.47592775760838, 48.82584650282313], [3.474833621364554, 48.81937542755992]]]}";48.8279632534, 3.43159250475
78413;104;91.0;98.0;132.0;131.0;330.0;6.28;12.24;347.0;131.0;330.0;5.9;0.56;356.0;0.47;0.37;357.0;0.3558;353;0.1907;352;0.143166;369;0.56;0.56;386.0;0.891556;1.631295;4259285.961449147;8919.09972131383;"{""type"": ""Polygon"", ""coordinates"": [[[1.563741879046104, 48.8906292907995], [1.538520830873109, 48.9066849216705], [1.544341166892914, 48.910794246859695], [1.541650516251867, 48.91575334328141], [1.562016794116645, 48.91308541826704], [1.56994865489829, 48.908485379737066], [1.575749618131153, 48.89893960605172], [1.568370413594261, 48.89591945669565], [1.568613169793248, 48.8930441578005], [1.563741879046104, 48.8906292907995]]]}";48.9042583015, 1.55787016876
78005;3936;5390.0;10444.0;15172.0;15351.0;15039.0;-0.06;-0.26;18929.0;15351.0;15039.0;1.24;2.59;19850.0;1.75;0.68;19788.8;0.5568;19733;0.4633;19533;0.314596;19626;1.34;0.33;19606.0;0.293267;-0.247062;9537160.911215398;28044.83439706534;"{""type"": ""Polygon"", ""coordinates"": [[[2.070157210620772, 48.94630990164535], [2.049002092999307, 48.95709750934807], [2.048854206529996, 48.95920969699214], [2.054221235138581, 48.96897354754795], [2.07438726645577, 48.98480538809015], [2.089784163683794, 48.98802568623896], [2.127452767863239, 48.98905194035202], [2.152643349522196, 48.986103054447696], [2.166353805172909, 48.98147796216279], [2.175023434749356, 48.97324662654548], [2.17815527969416, 48.96351096838573], [2.172905175627908, 48.96386156363892], [2.166086586338906, 48.976844866200906], [2.143263033678408, 48.98570370644564], [2.122034299251282, 48.98706100160704], [2.108124304516036, 48.98229117957655], [2.087052718771236, 48.98405712073559], [2.088198795222795, 48.977141394514724], [2.086659563951733, 48.97377535935642], [2.075634133941425, 48.96617284013309], [2.075675644245298, 48.95231497975218], [2.070157210620772, 48.94630990164535]]]}";48.9717990892, 2.09003871824
77474;402;353.0;310.0;358.0;367.0;406.0;0.84;1.27;519.0;367.0;406.0;2.06;2.77;592.0;2.38;1.9;602.5;1.8823;613;1.8668;636;2.053752;639;2.29;1.91;652.0;1.91936;1.949518;8008265.283438971;12583.04025035839;"{""type"": ""Polygon"", ""coordinates"": [[[2.786495459037862, 48.92846743846434], [2.783097954858734, 48.93810141893233], [2.791389318481277, 48.94690184217655], [2.792043926458514, 48.967567539228426], [2.802736073345165, 48.96451022419272], [2.823598192430413, 48.96226766111019], [2.82589588564868, 48.944942602991496], [2.807749323261856, 48.938368307625744], [2.802229277723983, 48.93258608417611], [2.79039661635336, 48.928986906340945], [2.786495459037862, 48.92846743846434]]]}";48.9487712002, 2.80417897378
78561;192;224.0;198.0;371.0;376.0;382.0;0.19;0.2;379.0;376.0;382.0;0.05;-0.09;375.0;-0.12;-0.15;388.31;0.3038;402;0.6568;415;0.911553;418;0.45;0.89;436.0;1.174393;3.060215;6616956.4737032745;10968.68980606013;"{""type"": ""Polygon"", ""coordinates"": [[[2.004349825386704, 48.72082080531677], [1.98868012731204, 48.7290004066257], [1.98776356298143, 48.7454263093581], [1.991707355222887, 48.747564467954724], [2.006299265973035, 48.74626562612973], [2.018824404896189, 48.74127815825013], [2.029337974357251, 48.72659454338265], [2.034217400200261, 48.72594152019315], [2.004349825386704, 48.72082080531677]]]}";48.7339427592, 2.00622958047
77174;349;344.0;305.0;287.0;342.0;583.0;4.82;6.89;569.0;342.0;583.0;3.04;-0.27;606.0;0.24;0.9;604.55;0.7604;600;0.5912;596;0.464679;591;0.07;0.35;592.0;0.330764;-0.466376;8545692.006416356;11717.29333065729;"{""type"": ""Polygon"", ""coordinates"": [[[3.275517714020058, 48.4460072273925], [3.270982596166449, 48.447637010012755], [3.256818275562759, 48.44365613325569], [3.252812652039367, 48.44580586475216], [3.239619816343382, 48.47060890959675], [3.241865210637499, 48.473465134863424], [3.251427422474416, 48.47281554376241], [3.264692271727227, 48.47671803305491], [3.272976193120034, 48.4747651105595], [3.289867035869206, 48.45128088903497], [3.275517714020058, 48.4460072273925]]]}";48.4602932041, 3.2638422634
77517;534;668.0;897.0;936.0;1076.0;1348.0;2.45;2.86;1602.0;1076.0;1348.0;2.37;1.94;1651.0;1.27;0.43;1679.66;0.5935;1708;0.7144;1717;0.695666;1731;1.26;0.71;2027.0;1.980218;4.188872;10177557.0687;13246.20805424478;"{""type"": ""Polygon"", ""coordinates"": [[[2.692999270796189, 48.89993705023727], [2.67301016986878, 48.896556754016494], [2.657497269507203, 48.89729578116066], [2.644768231502039, 48.90376959103148], [2.636651904198069, 48.90763917196006], [2.645187371063745, 48.93033557906497], [2.660678251211213, 48.93032648535752], [2.67106815830867, 48.923287182108396], [2.672947473552116, 48.91739307304835], [2.687901759010067, 48.910652383043704], [2.692999270796189, 48.89993705023727]]]}";48.9117801079, 2.66224807334
95056;818;1041.0;1065.0;1710.0;1645.0;1540.0;-0.69;-0.82;1536.0;1645.0;1540.0;-0.4;-0.03;1784.0;0.92;2.16;1819.0;2.1363;1836;2.0021;1864;1.954282;1937;1.15;2.13;2017.0;2.296213;2.485449;9599365.703039898;13347.91963617895;"{""type"": ""Polygon"", ""coordinates"": [[[2.396421051019481, 49.086488722391984], [2.375936580985816, 49.075504293615325], [2.375567671637036, 49.0720405869322], [2.370400129694798, 49.072696994714505], [2.362689565270073, 49.07981371153158], [2.349388066962708, 49.080650605775176], [2.345735860120956, 49.09021581710931], [2.361450841305992, 49.10705139711035], [2.39165078202752, 49.11036390910595], [2.38905458530621, 49.10752746783395], [2.393561136290431, 49.09809132974225], [2.389896664292286, 49.09183271553766], [2.396421051019481, 49.086488722391984]]]}";49.0922395849, 2.371761287
78015;2968;4189.0;4876.0;8927.0;11185.0;12548.0;2.29;1.45;12484.0;11185.0;12548.0;0.65;-0.06;12558.0;0.0;0.08;12501.52;0.0175;12233;-0.2254;12242;-0.19556;12174;-0.15;-0.23;11980.0;-0.342821;-0.93796;6936735.861387242;15190.13645230679;"{""type"": ""Polygon"", ""coordinates"": [[[2.048854206529996, 48.95920969699214], [2.045555519141094, 48.96184541568557], [2.035319459458852, 48.96146673519718], [2.044321963681113, 48.98288799537288], [2.027031831577482, 48.9890709615247], [2.024722630781636, 48.99561693435233], [2.039921366247412, 48.99626108023236], [2.051868131445034, 48.99164388675453], [2.071883805063116, 48.993392091232685], [2.07438726645577, 48.98480538809015], [2.054221235138581, 48.96897354754795], [2.048854206529996, 48.95920969699214]]]}";48.9815454378, 2.05025746939
77339;510;525.0;490.0;673.0;1085.0;1561.0;5.75;4.65;1818.0;1085.0;1561.0;3.08;1.71;1842.0;1.04;0.19;1895.23;0.5214;1948;0.7704;2001;0.963715;2012;1.28;0.93;2020.0;0.88187;1.862035;30212259.8249;28622.98249466096;"{""type"": ""Polygon"", ""coordinates"": [[[2.485236034953081, 48.34177397944349], [2.47952856034501, 48.35393118781581], [2.454682638791291, 48.35729231821961], [2.450637658099914, 48.367161426529165], [2.449840080038093, 48.37370756368521], [2.482447295311033, 48.38245552813439], [2.473831970927024, 48.390388855265044], [2.486034562055404, 48.39683014383676], [2.506479610477621, 48.394910713680154], [2.521783809659711, 48.404042181384845], [2.547059833704172, 48.401424399461895], [2.549392243043231, 48.395702344726054], [2.574932555990284, 48.3847845647637], [2.56170153564494, 48.36952261779264], [2.555300128159207, 48.371244178490606], [2.539599402577541, 48.37237182148279], [2.524477826142726, 48.3691091907636], [2.502873676884732, 48.35906981452698], [2.485236034953081, 48.34177397944349]]]}";48.3776889866, 2.50874542385
95102;170;231.0;213.0;210.0;257.0;311.0;2.65;2.41;332.0;257.0;311.0;1.52;0.73;376.0;1.19;1.79;380.94;1.7337;378;1.4522;374;1.198331;371;0.89;1.01;362.0;0.723515;-0.756026;10311738.2593;14658.9780809702;"{""type"": ""Polygon"", ""coordinates"": [[[2.030082450276472, 49.13090231895039], [2.011322436728187, 49.131720723429524], [2.000269375996585, 49.135738545711845], [2.003901537293637, 49.13783672154359], [2.001783968527138, 49.15029935116749], [1.99586019430541, 49.158899803089184], [2.012397486532531, 49.16589696194826], [2.035681569282525, 49.16135628732713], [2.049242482611829, 49.16275887944946], [2.049501022419504, 49.156143341079634], [2.058546545680304, 49.153247288888146], [2.041246622362161, 49.1458726872859], [2.030082450276472, 49.13090231895039]]]}";49.1493481193, 2.02307108872
78337;557;745.0;733.0;828.0;1158.0;1400.0;3.55;2.4;1755.0;1158.0;1400.0;2.48;2.54;1894.0;1.91;1.09;1919.0;1.123;1930;1.0617;1942;1.017638;1891;1.51;0.68;1904.0;0.681378;0.105374;9870787.337393356;13625.13281267282;"{""type"": ""Polygon"", ""coordinates"": [[[1.580968316603835, 49.062298925385704], [1.548020032349646, 49.04156288597772], [1.543310858101397, 49.04021983246787], [1.533165302915589, 49.04780350965224], [1.52134739140501, 49.06835172138604], [1.546514052215962, 49.072381846034034], [1.560750773483612, 49.070358927999855], [1.572262160248118, 49.07680923113177], [1.580968316603835, 49.062298925385704]]]}";49.0598121683, 1.55067599474
77487;1418;2236.0;2506.0;4405.0;6960.0;8143.0;4.17;1.98;10666.0;6960.0;8143.0;2.54;3.04;11327.0;2.08;0.86;11376.71;0.8096;11257;0.601;11171;0.463672;10866;1.45;0.17;10803.0;0.106413;-0.942835;11785286.8552;15958.75794580274;"{""type"": ""Polygon"", ""coordinates"": [[[2.709168137678929, 48.50829593606782], [2.688160436724504, 48.516734793136], [2.670039349952726, 48.51301554426249], [2.670142195861713, 48.52680647281771], [2.665587867606838, 48.53589747129553], [2.681849180731627, 48.541510441520295], [2.696587989928676, 48.54157594878301], [2.713151244788647, 48.53502320743217], [2.711833208039515, 48.52838115655829], [2.721164982980869, 48.52579463424381], [2.732865951289542, 48.51518844251906], [2.730014972254479, 48.50875893916223], [2.709168137678929, 48.50829593606782]]]}";48.5245871061, 2.69727154378
77364;164;134.0;130.0;140.0;121.0;132.0;-0.39;1.09;172.0;121.0;132.0;2.09;2.98;250.0;4.07;5.49;248.39;4.701;247;4.103;245;3.600956;240;3.03;3.07;236.0;2.671198;-1.145965;3288669.847976662;7910.98924116199;"{""type"": ""Polygon"", ""coordinates"": [[[2.781095161589499, 48.995585762837564], [2.7622155946225, 48.9942819508933], [2.754544901214302, 48.99815109010765], [2.75486891606147, 49.010578730188456], [2.762331480562334, 49.01375890611256], [2.771335637087274, 49.014774500007526], [2.774272101585397, 49.01224433045096], [2.773123379462666, 49.009220864964774], [2.785252562151435, 49.00474718180502], [2.779523243124776, 48.998900961372954], [2.781095161589499, 48.995585762837564]]]}";49.0037760261, 2.76764045922
